,cena (zł),powierzchnia,liczba pokoi,piętro,adres,rynek,rodzaj zabudowy,materiał budynku,okna,ogrzewanie,rok budowy,stan wykończenia (do),czynsz,forma własności,internet,telewizja kablowa,telefon,rolety antywłamaniowe,drzwi/okna antywłamaniowe,domofon/wideofon,monitoring/ochrona,system alarmowy,teren zamknięty,meble,pralka,zmywarka,lodówka,kuchenka,piekarnik,telewizor,balkon,pom. użytkowe,garaż/miejsce parkingowe,piwnica,ogródek,taras,winda,dwupoziomowe,oddzielna kuchnia,klimatyzacja
940,1690000.0,110.0,4,2,Dolny,wtórny,apartamentowiec,0,0,gazowe,1999,0,0,pełna,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
941,1290000.0,88.4,3,2,Górny,wtórny,apartamentowiec,0,0,0,2004,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,490000.0,70.0,3,p,Sopot,wtórny,blok,0,0,miejskie,1982,0,0,pełna,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
943,2099000.0,144.57,4,1,Dolny,wtórny,kamienica,0,0,0,1913,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
944,950000.0,67.5,3,p,Dolny,wtórny,blok,0,0,0,0,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
945,746460.0,65.0,3,1,Górny,wtórny,blok,0,0,miejskie,2009,0,0,pełna,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
946,1350000.0,76.73,3,3,Dolny,wtórny,kamienica,0,0,gazowe,1920,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
947,930000.0,75.0,2,p,Centrum,wtórny,kamienica,0,0,elektryczne,1901,0,0,pełna,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
948,590000.0,57.3,3,1,Dolny,wtórny,kamienica,cegła,plastikowe,gazowe,0,zamieszkania,0,pełna,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
949,780000.0,56.0,3,3,Dolny,wtórny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
951,1135540.0,89.09,3,2,Wyścigi,wtórny,apartamentowiec,0,0,miejskie,2016,0,0,pełna,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
952,1063910.0,83.47,4,2,Wyścigi,wtórny,apartamentowiec,0,0,miejskie,2016,0,0,pełna,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
953,1137320.0,89.23,3,1,Wyścigi,wtórny,apartamentowiec,0,0,miejskie,2016,0,0,pełna,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
954,1066200.0,83.65,4,1,Wyścigi,wtórny,apartamentowiec,0,0,miejskie,2016,0,0,pełna,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
955,1132860.0,88.88,3,p,Wyścigi,wtórny,apartamentowiec,0,0,miejskie,2016,0,0,pełna,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
956,990000.0,89.0,4,3,Centrum,wtórny,kamienica,0,0,gazowe,1900,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
957,599000.0,87.0,4,2,Centrum,wtórny,kamienica,0,0,elektryczne,0,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
958,890000.0,73.07,2,1,Dolny,wtórny,kamienica,0,0,0,0,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
959,1399000.0,93.0,3,1,Górny,wtórny,kamienica,cegła,0,inne,1886,remontu,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
960,1400000.0,102.5,3,p,Dolny,wtórny,blok,pustak,0,gazowe,2006,zamieszkania,400,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,1099000.0,102.0,4,3,Sopot,wtórny,kamienica,cegła,0,gazowe,1929,zamieszkania,800,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
962,825000.0,97.0,4,1,Sopot,wtórny,kamienica,cegła,0,gazowe,1930,zamieszkania,530,pełna,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
963,630000.0,67.0,3,p,Sopot,wtórny,kamienica,cegła,0,elektryczne,1890,zamieszkania,210,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
964,1099000.0,102.0,4,3,Sopot,wtórny,kamienica,cegła,0,gazowe,1929,zamieszkania,800,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
965,750000.0,90.0,3,p,Górny,wtórny,kamienica,0,0,gazowe,1910,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
966,1300000.0,82.0,3,2,Centrum,wtórny,kamienica,cegła,0,inne,0,zamieszkania,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
967,519360.0,32.46,1,1,Sopot,wtórny,blok,pustak,0,gazowe,2008,zamieszkania,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
968,1390000.0,129.5,4,3,Dolny,wtórny,apartamentowiec,inne,0,miejskie,1997,zamieszkania,550,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
969,3300000.0,171.6,4,2,Dolny,wtórny,kamienica,cegła,drewniane,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
970,1232074.0,80.2,3,p,Dolny,pierwotny,apartamentowiec,0,drewniane,miejskie,2017,wykończenia,0,pełna,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
971,740000.0,44.9,2,2,Dolny,wtórny,kamienica,cegła,plastikowe,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,409000.0,36.39,2,p,Dolny,wtórny,kamienica,0,plastikowe,inne,1957,zamieszkania,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
973,510000.0,70.0,3,2,Dolny,wtórny,blok,cegła,plastikowe,miejskie,0,zamieszkania,0,pełna,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
974,591801.0,49.02,2,1,Górny,pierwotny,blok,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
975,930000.0,58.46,3,p,Dolny,wtórny,kamienica,0,0,gazowe,1930,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
976,970000.0,59.0,3,p,Sopot,wtórny,kamienica,cegła,0,gazowe,1927,0,350,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
977,780000.0,56.0,3,3,Dolny,wtórny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
978,750000.0,89.56,3,p,Górny,wtórny,blok,0,0,gazowe,1910,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
979,750000.0,90.0,3,p,Górny,wtórny,kamienica,cegła,plastikowe,inne,0,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
980,328000.0,38.0,1,p,Sopot,wtórny,blok,0,0,miejskie,2001,0,0,pełna,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
981,1650000.0,109.56,4,3,Wyścigi,wtórny,apartamentowiec,cegła,0,miejskie,2008,zamieszkania,800,pełna,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
982,890000.0,98.0,3,p,Górny,wtórny,kamienica,0,0,gazowe,0,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
983,1090000.0,84.8,3,1,Dolny,wtórny,apartamentowiec,cegła,0,miejskie,1998,0,0,pełna,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
984,985000.0,75.28,2,p,Górny,wtórny,kamienica,cegła,0,inne,1907,0,0,pełna,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
985,1100000.0,110.0,5,p,Dolny,wtórny,kamienica,cegła,0,gazowe,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
986,785000.0,74.0,2,p,Dolny,wtórny,dom,cegła,0,gazowe,1901,0,0,pełna,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
987,1700000.0,87.5,5,p,Dolny,wtórny,kamienica,cegła,0,gazowe,1910,0,0,pełna,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0
988,600000.0,88.23,4,2,Centrum,wtórny,apartamentowiec,0,0,miejskie,1998,0,0,pełna,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
989,1225000.0,150.0,4,3,Górny,wtórny,kamienica,pustak,0,gazowe,2010,wykończenia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
990,630000.0,67.0,3,p,Dolny,wtórny,kamienica,cegła,0,elektryczne,1890,zamieszkania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
991,1013690.0,79.53,4,3,Wyścigi,pierwotny,apartamentowiec,0,drewniane,miejskie,2015,wykończenia,0,pełna,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
992,1135540.0,89.09,3,2,Wyścigi,pierwotny,apartamentowiec,0,drewniane,miejskie,2015,wykończenia,0,pełna,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
993,1063910.0,83.47,4,2,Wyścigi,pierwotny,apartamentowiec,0,drewniane,miejskie,2015,wykończenia,0,pełna,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
994,850000.0,95.3,4,1,Dolny,wtórny,kamienica,cegła,0,gazowe,1920,remontu,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
995,998000.0,160.0,3,1,Górny,wtórny,kamienica,cegła,0,gazowe,1940,zamieszkania,1,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
996,1078000.0,109.99,4,p,Dolny,wtórny,kamienica,cegła,0,gazowe,1910,0,0,pełna,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
997,398000.0,36.8,2,p,Dolny,wtórny,kamienica,cegła,plastikowe,0,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,900000.0,90.0,2,3,Dolny,wtórny,kamienica,cegła,plastikowe,0,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,430000.0,36.0,2,p,Sopot,wtórny,kamienica,cegła,0,miejskie,1957,0,0,pełna,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1000,409000.0,36.39,2,p,Dolny,wtórny,blok,cegła,0,0,1957,0,0,pełna,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1001,690000.0,43.0,2,p,Górny,wtórny,blok,inne,plastikowe,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1002,689000.0,93.6,3,3,Dolny,wtórny,kamienica,cegła,plastikowe,gazowe,0,zamieszkania,330,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1003,359900.0,57.0,2,p,Sopot,wtórny,kamienica,cegła,plastikowe,gazowe,1928,zamieszkania,400,pełna,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0
1004,387000.0,53.04,3,4,Sopot,wtórny,blok,wielka,0,miejskie,1970,0,0,pełna,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1005,833000.0,47.0,2,1,Górny,wtórny,blok,inne,plastikowe,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1006,398000.0,36.39,2,p,Sopot,wtórny,blok,cegła,plastikowe,miejskie,1957,zamieszkania,450,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1007,536900.0,91.0,4,p,Górny,wtórny,kamienica,cegła,0,miejskie,1900,zamieszkania,0,pełna,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,600000.0,78.0,3,3,Górny,wtórny,kamienica,0,0,gazowe,1920,0,0,pełna,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1009,600000.0,60.37,3,3,Dolny,wtórny,blok,cegła,0,gazowe,1960,zamieszkania,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1010,449000.0,48.0,2,1,Dolny,wtórny,blok,wielka,plastikowe,0,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,1137320.0,89.23,3,1,Wyścigi,pierwotny,apartamentowiec,0,drewniane,miejskie,2015,wykończenia,0,pełna,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
1012,1066200.0,83.65,4,1,Wyścigi,pierwotny,apartamentowiec,0,drewniane,miejskie,2015,wykończenia,0,pełna,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
1013,991360.0,76.85,3,1,Wyścigi,pierwotny,apartamentowiec,0,drewniane,miejskie,2015,wykończenia,0,pełna,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
1014,750000.0,122.0,6,p,pomorskie,wtórny,0,0,0,gazowe,0,remontu,0,pełna,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1015,420000.0,68.0,3,1,Dolny,wtórny,kamienica,cegła,0,0,1930,0,0,pełna,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1016,630000.0,67.0,3,p,Dolny,wtórny,kamienica,cegła,0,0,19,0,0,pełna,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1017,950000.0,98.0,4,p,Sopot,wtórny,kamienica,cegła,0,0,1905,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1018,300000.0,44.0,3,1,Sopot,wtórny,blok,wielka,0,0,1970,0,0,spółdzielcze,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1019,1063910.0,83.47,4,2,Sopot,wtórny,apartamentowiec,inne,0,miejskie,2015,0,0,pełna,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1020,988650.0,76.64,3,2,Sopot,wtórny,apartamentowiec,inne,0,miejskie,2015,0,0,pełna,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1021,1137320.0,89.23,3,1,Sopot,wtórny,apartamentowiec,inne,0,miejskie,2015,0,0,pełna,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1022,1066200.0,83.65,4,1,Sopot,wtórny,apartamentowiec,inne,0,miejskie,2015,0,0,pełna,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1023,991360.0,76.85,3,1,Sopot,wtórny,apartamentowiec,inne,0,miejskie,2015,0,0,pełna,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1024,1132860.0,88.0,3,p,Sopot,wtórny,apartamentowiec,inne,0,0,2015,0,0,pełna,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1025,1068750.0,83.0,4,p,Sopot,wtórny,apartamentowiec,inne,0,0,2015,0,0,pełna,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1026,1013690.0,83.24,4,3,Sopot,wtórny,apartamentowiec,inne,0,0,2015,0,0,pełna,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1027,922350.0,75.9,3,3,Sopot,wtórny,apartamentowiec,inne,0,0,2015,0,0,pełna,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1028,1135540.0,89.09,3,2,Sopot,wtórny,apartamentowiec,inne,0,miejskie,2015,0,0,pełna,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
1029,1050000.0,75.0,3,p,Dolny,wtórny,kamienica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1030,387000.0,53.04,3,4,Sopot,wtórny,blok,wielka,0,miejskie,1970,0,0,pełna,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1031,780000.0,56.0,3,3,Dolny,wtórny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1032,1116800.0,102.73,4,3,Sopot,wtórny,apartamentowiec,inne,0,miejskie,2015,0,0,pełna,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
1033,270000.0,35.0,1,5,Sopot,wtórny,blok,wielka,0,0,1970,0,0,spółdzielcze,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1034,967431.0,38.62,1,2,Sopot,pierwotny,apartamentowiec,0,0,miejskie,2014,0,0,pełna,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1035,779000.0,60.0,3,1,Sopot,wtórny,0,0,0,0,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,620000.0,46.8,2,1,Sopot,wtórny,blok,pustak,drewniane,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1037,910000.0,66.0,3,p,Dolny,wtórny,kamienica,0,drewniane,inne,1999,0,0,pełna,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1038,1300000.0,48.4,2,1,Dolny,wtórny,apartamentowiec,0,0,miejskie,2007,0,0,pełna,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1039,700000.0,78.0,3,7,Dolny,wtórny,blok,inne,plastikowe,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1040,910000.0,91.4,3,1,Dolny,wtórny,kamienica,cegła,drewniane,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,1500000.0,119.5,4,p,Dolny,wtórny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,790000.0,89.0,3,1,Górny,wtórny,kamienica,0,0,gazowe,1910,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1043,3651805.0,123.75,3,1,Dolny,wtórny,apartamentowiec,0,0,miejskie,2010,0,0,pełna,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1044,5133555.0,162.97,5,2,Dolny,wtórny,apartamentowiec,0,0,miejskie,2010,0,0,pełna,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1045,509000.0,87.38,4,1,Centrum,wtórny,kamienica,0,0,gazowe,1930,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1046,520000.0,90.0,3,3,Centrum,wtórny,kamienica,0,0,gazowe,1930,zamieszkania,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1047,1600000.0,80.0,3,p,Wyścigi,wtórny,apartamentowiec,0,0,miejskie,2007,0,0,pełna,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
1048,1029000.0,123.5,3,1,Dolny,wtórny,kamienica,inne,plastikowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,1299900.0,63.5,3,p,Dolny,wtórny,apartamentowiec,0,drewniane,miejskie,2014,zamieszkania,400,pełna,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
1050,4082250.0,163.29,2,1,Dolny,wtórny,apartamentowiec,0,0,miejskie,2010,0,0,pełna,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1051,880000.0,62.0,2,4,Sopot,wtórny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1052,1430000.0,128.9,4,3,Dolny,wtórny,0,inne,plastikowe,0,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1053,720000.0,129.0,4,1,Centrum,wtórny,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,449000.0,48.5,2,1,Sopot,wtórny,blok,wielka,plastikowe,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1055,995000.0,120.0,3,1,Górny,wtórny,dom,0,0,gazowe,0,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
1056,499000.0,68.0,3,p,Wyścigi,wtórny,kamienica,0,0,miejskie,1960,remontu,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1057,970000.0,59.0,3,p,Sopot,wtórny,kamienica,cegła,0,gazowe,1927,0,350,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1058,639000.0,85.0,3,1,Sopot,wtórny,0,0,0,0,0,0,0,pełna,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1059,860000.0,85.0,3,1,Dolny,wtórny,kamienica,cegła,drewniane,gazowe,1900,remontu,300,pełna,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
1060,425000.0,67.0,1,3,Sopot,wtórny,kamienica,0,0,gazowe,2008,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,520000.0,87.7,3,2,Dolny,wtórny,kamienica,cegła,0,elektryczne,1912,zamieszkania,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0
1062,746460.0,65.0,3,1,Górny,wtórny,apartamentowiec,0,0,miejskie,2014,0,0,pełna,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1063,690000.0,59.0,2,3,Sopot,wtórny,apartamentowiec,0,plastikowe,0,0,0,471,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1064,1290000.0,107.0,3,p,Dolny,wtórny,kamienica,0,0,miejskie,1907,0,0,pełna,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1065,690000.0,101.0,3,1,Centrum,wtórny,kamienica,0,0,elektryczne,0,remontu,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1066,619000.0,110.0,3,2,Sopot,wtórny,0,0,0,0,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,988650.0,76.64,3,2,Wyścigi,pierwotny,kamienica,0,0,miejskie,2015,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
1068,1390000.0,128.0,4,3,Dolny,wtórny,kamienica,0,0,miejskie,0,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1069,1280000.0,148.0,4,2,Sopot,wtórny,0,0,0,elektryczne,0,zamieszkania,0,pełna,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,599000.0,68.0,3,3,Sopot,wtórny,0,0,0,0,0,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,1190000.0,132.0,4,3,Centrum,wtórny,apartamentowiec,0,0,0,2010,0,0,pełna,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0
